Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","10/04/2021 21:53 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=H02MqJ
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
2003,-,-,Bangladesh,BGD,19791,8,0,,0,0
2003,-,-,"Burkina Faso",BFA,466,491,0,,0,0
2003,-,-,Belarus,BLR,631,318,0,,0,16372
2003,-,-,"Bolivia (Plurinational State of)",BOL,525,0,0,,0,0
2003,-,-,Botswana,BWA,2831,1075,0,,0,0
2003,-,-,Brazil,BRA,3190,551,0,,0,0
2003,-,-,"Bosnia and Herzegovina",BIH,22515,695,327188,,0,0
2003,-,-,Bulgaria,BGR,4047,736,0,,0,0
2003,-,-,Belize,BLZ,861,5,0,,0,0
2003,-,-,Cambodia,KHM,76,44,0,,0,0
2003,-,-,Canada,CAN,133088,41570,0,,0,0
2003,-,-,"Central African Rep.",CAF,44751,3419,0,,0,0
2003,-,-,Chad,TCD,146396,162,0,,0,0
2003,-,-,China,CHN,299347,39,0,,0,0
2003,-,-,Chile,CHL,472,48,0,,0,0
2003,-,-,Cameroon,CMR,58583,5675,0,,0,0
2003,-,-,Congo,COG,91362,3222,0,,0,0
2003,-,-,"Dem. Rep. of the Congo",COD,234033,441,0,,0,0
2003,-,-,Colombia,COL,189,15,1244072,,0,0
2003,-,-,"Costa Rica",CRI,13508,79,0,,0,0
2003,-,-,Cuba,CUB,833,5,0,,0,0
2003,-,-,Cyprus,CYP,339,5065,0,,0,0
2003,-,-,Czechia,CZE,1516,3737,0,,0,0
2003,-,-,Denmark,DNK,69855,2015,0,,0,0
2003,-,-,Djibouti,DJI,27034,1651,0,,0,0
2003,-,-,Ecuador,ECU,6367,2554,0,,0,0
2003,-,-,Eritrea,ERI,3890,200,0,,0,0
2003,-,-,Estonia,EST,6,0,0,,0,0
2003,-,-,Ethiopia,ETH,130274,5,0,,0,0
2003,-,-,Finland,FIN,10835,0,0,,0,0
2003,-,-,France,FRA,130838,22900,0,,0,0
2003,-,-,Gabon,GAB,13999,5122,0,,0,0
2003,-,-,Gambia,GMB,7461,0,0,,0,0
2003,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,276514,23900,0,,0,0
2003,-,-,Georgia,GEO,3864,0,260215,,0,32
2003,-,-,Germany,DEU,960393,128042,0,,0,0
2003,-,-,Ghana,GHA,43948,4082,0,,0,0
2003,-,-,Guinea-Bissau,GNB,7552,77,0,,0,0
2003,-,-,Greece,GRC,2762,7251,0,,0,0
2003,-,-,Guatemala,GTM,714,0,0,,0,0
2003,-,-,Guinea,GIN,184339,2545,0,,0,0
2003,-,-,"China, Hong Kong SAR",HKG,1899,179,0,,0,0
2003,-,-,Honduras,HND,23,0,0,,0,0
2003,-,-,Croatia,HRV,4385,59,12566,,0,0
2003,-,-,Hungary,HUN,7013,758,0,,0,0
2003,-,-,Iceland,ISL,226,0,0,,0,0
2003,-,-,"Cote d'Ivoire",CIV,75967,1318,38039,,0,0
2003,-,-,India,IND,164754,530,0,,0,0
2003,-,-,Indonesia,IDN,230,56,0,,0,16697
2003,-,-,Ireland,IRL,5971,7366,0,,0,0
2003,-,-,"Iran (Islamic Rep. of)",IRN,984895,0,0,,0,0
2003,-,-,Iraq,IRQ,46721,437,0,,0,0
2003,-,-,Israel,ISR,4170,703,0,,0,0
2003,-,-,Italy,ITA,12812,0,0,,0,0
2003,-,-,Jordan,JOR,1195,6728,0,,0,0
2003,-,-,Japan,JPN,2266,424,0,,0,0
2003,-,-,Kazakhstan,KAZ,15830,0,0,,0,18594
2003,-,-,Kenya,KEN,237509,4015,0,,0,0
2003,-,-,Kyrgyzstan,KGZ,5592,634,0,,0,0
2003,-,-,"Rep. of Korea",KOR,20,126,0,,0,0
2003,-,-,Kuwait,KWT,1518,192,0,,0,101000
2003,-,-,Liberia,LBR,33992,0,531616,,0,15000
2003,-,-,Libya,LBY,11899,55,0,,0,0
2003,-,-,Lebanon,LBN,2519,523,0,,0,0
2003,-,-,Liechtenstein,LIE,147,85,0,,0,0
2003,-,-,"Sri Lanka",LKA,26,5,386104,,0,0
2003,-,-,Lithuania,LTU,399,90,0,,0,0
2003,-,-,Luxembourg,LUX,1201,0,0,,0,0
2003,-,-,Latvia,LVA,16,0,0,,0,0
2003,-,-,Mauritania,MRT,475,50,0,,0,29500
2003,-,-,"North Macedonia",MKD,191,2285,0,,0,0
2003,-,-,"Rep. of Moldova",MDA,97,131,0,,0,0
2003,-,-,Mexico,MEX,6068,66,0,,0,0
2003,-,-,Mali,MLI,10010,710,0,,0,0
2003,-,-,Malaysia,MYS,7422,9199,0,,0,62053
2003,-,-,Malawi,MWI,3208,8846,0,,0,0
2003,-,-,Morocco,MAR,2119,174,0,,0,0
2003,-,-,Mozambique,MOZ,309,9215,0,,0,0
2003,-,-,Malta,MLT,894,54,0,,0,0
2003,-,-,Namibia,NAM,19800,1989,0,,0,0
2003,-,-,Nepal,NPL,123662,232,0,,0,10704
2003,-,-,Netherlands,NLD,140877,44635,0,,0,0
2003,-,-,Niger,NER,333,27,0,,0,0
2003,-,-,Nicaragua,NIC,300,15,0,,0,0
2003,-,-,Nigeria,NGA,9173,1120,0,,0,0
2003,-,-,Norway,NOR,46107,0,0,,0,0
2003,-,-,"New Zealand",NZL,5796,1019,0,,0,0
2003,-,-,Oman,OMN,0,21,0,,0,0
2003,-,-,Pakistan,PAK,1124295,13702,0,,0,0
2003,-,-,Panama,PAN,1436,95,0,,0,301
2003,-,-,Paraguay,PRY,25,5,0,,0,0
2003,-,-,Peru,PER,710,174,0,,0,0
2003,-,-,Philippines,PHL,109,32,0,,0,1691
2003,-,-,"Papua New Guinea",PNG,7491,305,0,,0,430
2003,-,-,Poland,POL,1822,1512,0,,0,0
2003,-,-,Portugal,PRT,414,0,0,,0,0
2003,-,-,Qatar,QAT,46,42,0,,0,0
2003,-,-,Romania,ROU,1991,302,0,,0,0
2003,-,-,"South Africa",ZAF,26552,84089,0,,0,0
2003,-,-,"Russian Federation",RUS,9897,275,368220,,0,407482
2003,-,-,Rwanda,RWA,36608,3019,0,,0,0
2003,-,-,"El Salvador",SLV,246,5,0,,0,0
2003,-,-,"Saudi Arabia",SAU,240831,94,0,,0,0
2003,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,291397,33,251833,,0,85000
2003,-,-,Senegal,SEN,20722,2260,0,,0,0
2003,-,-,"Sierra Leone",SLE,61192,136,0,,0,0
2003,-,-,Somalia,SOM,366,190,0,,0,0
2003,-,-,Spain,ESP,5912,0,0,,0,0
2003,-,-,"Viet Nam",VNM,15360,0,0,,0,0
2003,-,-,Sudan,SDN,138162,477,0,,0,22024
2003,-,-,Slovakia,SVK,412,4634,0,,0,0
2003,-,-,Slovenia,SVN,2065,122,0,,0,779
2003,-,-,Eswatini,SWZ,685,326,0,,0,0
2003,-,-,Sweden,SWE,112148,35250,0,,0,0
2003,-,-,Switzerland,CHE,50126,24529,0,,0,0
2003,-,-,"Syrian Arab Rep.",SYR,3676,931,0,,0,5340
2003,-,-,"United Rep. of Tanzania",TZA,649770,161,0,,0,0
2003,-,-,Thailand,THA,119056,2645,0,,0,5
2003,-,-,Tajikistan,TJK,3304,433,0,,0,0
2003,-,-,Turkmenistan,TKM,13509,5,0,,0,0
2003,-,-,Timor-Leste,TLS,0,12,0,,0,452
2003,-,-,Togo,TGO,12396,329,0,,0,0
2003,-,-,Tunisia,TUN,87,6,0,,0,0
2003,-,-,Turkey,TUR,2488,3448,0,,0,0
2003,-,-,"United Arab Emirates",ARE,160,61,0,,0,0
2003,-,-,Uganda,UGA,230904,723,0,,0,0
2003,-,-,Ukraine,UKR,2851,874,0,,0,85266
2003,-,-,Uruguay,URY,84,5,0,,0,0
2003,-,-,"United States of America",USA,452536,350860,0,,0,0
2003,-,-,Uzbekistan,UZB,44683,967,0,,0,0
2003,-,-,"Venezuela (Bolivarian Republic of)",VEN,62,2282,0,,0,26192
2003,-,-,Yemen,YEM,61876,616,0,,0,0
2003,-,-,Zambia,ZMB,226697,180,0,,0,0
2003,-,-,Zimbabwe,ZWE,12721,553,0,,0,0
2004,-,-,Afghanistan,AFG,31,28,159549,,0,0
2004,-,-,Albania,ALB,49,30,0,,0,0
2004,-,-,Algeria,DZA,169053,0,0,,0,0
2004,-,-,Angola,AGO,13963,920,0,,0,0
2004,-,-,Egypt,EGY,90335,8741,0,,113,0
2004,-,-,Argentina,ARG,2898,973,0,,0,0
2004,-,-,Armenia,ARM,235233,64,0,,0,0
2004,-,-,Australia,AUS,63478,5017,0,,0,0
2004,-,-,Austria,AUT,17777,38262,0,,524,0
2004,-,-,Azerbaijan,AZE,8604,1228,578545,,30000,430
2004,-,-,Bahrain,BHR,0,5,0,,0,0
2004,-,-,Burundi,BDI,48807,10705,855,,0,0
2004,-,-,Belgium,BEL,13522,22857,0,,93,0
2004,-,-,Benin,BEN,4800,1040,0,,0,0
2004,-,-,Bangladesh,BGD,20450,9,0,,250000,0
2004,-,-,"Burkina Faso",BFA,494,515,0,,0,0
2004,-,-,Belarus,BLR,719,65,0,,10465,2458
2004,-,-,"Bolivia (Plurinational State of)",BOL,524,18,0,,0,0
2004,-,-,Botswana,BWA,2831,1030,0,,0,0
2004,-,-,Brazil,BRA,3333,424,0,,0,0
2004,-,-,"Bosnia and Herzegovina",BIH,22209,456,309240,,0,0
2004,-,-,Bulgaria,BGR,4676,899,0,,0,0
2004,-,-,Belize,BLZ,732,26,0,,0,0
2004,-,-,Cambodia,KHM,380,315,0,,0,0
2004,-,-,Canada,CAN,141402,27276,0,,0,0
2004,-,-,"Central African Rep.",CAF,25019,2748,0,,0,0
2004,-,-,Chad,TCD,259880,0,0,,0,0
2004,-,-,China,CHN,299367,35,0,,0,0
2004,-,-,Chile,CHL,566,75,0,,0,0
2004,-,-,Cameroon,CMR,58861,6123,0,,0,0
2004,-,-,Congo,COG,68536,3230,0,,0,0
2004,-,-,"Dem. Rep. of the Congo",COD,199323,348,0,,0,0
2004,-,-,Colombia,COL,146,28,2000000,,0,0
2004,-,-,"Costa Rica",CRI,10413,223,0,,0,0
2004,-,-,Cuba,CUB,791,0,0,,0,0
2004,-,-,Cyprus,CYP,525,9995,0,,0,0
2004,-,-,Czechia,CZE,1624,1113,0,,0,0
2004,-,-,Denmark,DNK,65305,820,0,,0,0
2004,-,-,Djibouti,DJI,18033,0,0,,0,0
2004,-,-,Ecuador,ECU,8425,1643,0,,0,0
2004,-,-,Eritrea,ERI,4242,449,0,,7,0
2004,-,-,Estonia,EST,6,10,0,,150536,0
2004,-,-,Ethiopia,ETH,115979,42,0,,0,0
2004,-,-,Finland,FIN,11309,0,0,,0,0
2004,-,-,France,FRA,139852,59346,0,,708,0
2004,-,-,Gabon,GAB,13780,4837,0,,0,0
2004,-,-,Gambia,GMB,7339,600,0,,0,0
2004,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,298827,9700,0,,0,0
2004,-,-,Georgia,GEO,2559,9,237069,,32,0
2004,-,-,Germany,DEU,876614,86124,0,,10619,0
2004,-,-,Ghana,GHA,42049,6013,0,,0,0
2004,-,-,Guinea-Bissau,GNB,7537,139,0,,0,0
2004,-,-,Greece,GRC,2479,7363,0,,0,3000
2004,-,-,Guatemala,GTM,655,0,0,,0,0
2004,-,-,Guinea,GIN,139240,6317,0,,0,0
2004,-,-,"China, Hong Kong SAR",HKG,1865,655,0,,0,0
2004,-,-,Honduras,HND,24,21,0,,0,0
2004,-,-,Croatia,HRV,3662,26,7540,,14,0
2004,-,-,Hungary,HUN,7702,340,0,,0,0
2004,-,-,Iceland,ISL,226,5,0,,0,0
2004,-,-,"Cote d'Ivoire",CIV,72084,2102,38039,,0,0
2004,-,-,India,IND,162683,304,0,,0,0
2004,-,-,Indonesia,IDN,164,43,0,,0,16395
2004,-,-,Ireland,IRL,6530,3667,0,,0,0
2004,-,-,"Iran (Islamic Rep. of)",IRN,1045975,48,0,,0,0
2004,-,-,Iraq,IRQ,46053,1353,0,,0,0
2004,-,-,Israel,ISR,564,0,0,,0,0
2004,-,-,Italy,ITA,15668,0,0,,886,0
2004,-,-,Jordan,JOR,1096,12450,0,,0,0
2004,-,-,Japan,JPN,1967,474,0,,0,0
2004,-,-,Kazakhstan,KAZ,15845,5,0,,58291,0
2004,-,-,Kenya,KEN,239833,9469,0,,0,0
2004,-,-,Kyrgyzstan,KGZ,3756,446,0,,0,0
2004,-,-,"Rep. of Korea",KOR,37,238,0,,0,0
2004,-,-,Kuwait,KWT,1519,160,0,,80000,21000
2004,-,-,Liberia,LBR,15168,0,498566,,0,35
2004,-,-,Libya,LBY,12164,196,0,,0,0
2004,-,-,Lebanon,LBN,1753,671,0,,0,0
2004,-,-,Liechtenstein,LIE,147,61,0,,0,0
2004,-,-,"Sri Lanka",LKA,60,48,351884,,0,0
2004,-,-,Lithuania,LTU,469,22,0,,9028,0
2004,-,-,Luxembourg,LUX,1590,0,0,,0,0
2004,-,-,Latvia,LVA,10,0,0,,452176,0
2004,-,-,Mauritania,MRT,473,110,0,,0,29500
2004,-,-,"North Macedonia",MKD,1003,1232,0,,5761,6
2004,-,-,"Rep. of Moldova",MDA,51,184,0,,0,0
2004,-,-,Mexico,MEX,4336,154,0,,0,0
2004,-,-,Mali,MLI,11256,1081,0,,0,0
2004,-,-,Malaysia,MYS,24900,10313,0,,0,62311
2004,-,-,Malawi,MWI,3682,3332,0,,0,0
2004,-,-,Morocco,MAR,189,174,0,,5,0
2004,-,-,Mozambique,MOZ,617,4886,0,,0,0
2004,-,-,Malta,MLT,1561,140,0,,0,0
2004,-,-,Namibia,NAM,14773,2040,0,,0,0
2004,-,-,Nepal,NPL,124920,655,0,,0,10737
2004,-,-,Netherlands,NLD,126792,28419,0,,0,0
2004,-,-,Niger,NER,342,32,0,,0,0
2004,-,-,Nicaragua,NIC,288,0,0,,0,0
2004,-,-,Nigeria,NGA,8395,1077,0,,0,0
2004,-,-,Norway,NOR,44031,0,0,,923,0
2004,-,-,"New Zealand",NZL,5334,720,0,,0,0
2004,-,-,Oman,OMN,7,21,0,,0,0
2004,-,-,Pakistan,PAK,1290980,8147,0,,0,0
2004,-,-,Panama,PAN,1596,260,0,,0,0
2004,-,-,Paraguay,PRY,40,0,0,,0,0
2004,-,-,Peru,PER,757,222,0,,0,0
2004,-,-,Philippines,PHL,106,38,0,,0,1829
2004,-,-,"Papua New Guinea",PNG,7626,199,0,,135,0
2004,-,-,Poland,POL,2491,3520,0,,0,0
2004,-,-,Portugal,PRT,368,0,0,,0,0
2004,-,-,Qatar,QAT,46,23,0,,6000,0
2004,-,-,Romania,ROU,1610,188,0,,400,0
2004,-,-,"South Africa",ZAF,27675,115224,0,,0,0
2004,-,-,"Russian Federation",RUS,1851,313,334796,,10755,297761
2004,-,-,Rwanda,RWA,50221,3240,0,,0,0
2004,-,-,"El Salvador",SLV,235,0,0,,0,0
2004,-,-,"Saudi Arabia",SAU,240551,172,0,,0,0
2004,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,276677,38,248154,,0,85000
2004,-,-,Senegal,SEN,20802,2407,0,,0,0
2004,-,-,"Sierra Leone",SLE,65433,136,0,,0,0
2004,-,-,Somalia,SOM,362,331,0,,0,0
2004,-,-,Spain,ESP,5690,0,0,,14,0
2004,-,-,"Viet Nam",VNM,2360,0,0,,0,0
2004,-,-,Sudan,SDN,141587,4265,662302,,0,37416
2004,-,-,Slovakia,SVK,396,2905,0,,7,0
2004,-,-,Slovenia,SVN,299,310,0,,584,0
2004,-,-,Eswatini,SWZ,703,305,0,,0,0
2004,-,-,Sweden,SWE,73383,28006,0,,0,0
2004,-,-,Switzerland,CHE,47654,18616,0,,25,0
2004,-,-,"Syrian Arab Rep.",SYR,15600,771,0,,300000,0
2004,-,-,"United Rep. of Tanzania",TZA,602088,161,0,,0,0
2004,-,-,Thailand,THA,121145,1038,0,,0,5
2004,-,-,Tajikistan,TJK,1835,458,0,,0,0
2004,-,-,Turkmenistan,TKM,13252,0,0,,0,0
2004,-,-,Timor-Leste,TLS,0,8,0,,0,0
2004,-,-,Togo,TGO,11286,372,0,,0,0
2004,-,-,Tunisia,TUN,83,5,0,,0,0
2004,-,-,Turkey,TUR,3029,3929,0,,0,0
2004,-,-,"United Arab Emirates",ARE,106,52,0,,0,0
2004,-,-,Uganda,UGA,250477,1806,0,,0,0
2004,-,-,Ukraine,UKR,2442,1803,0,,77760,2809
2004,-,-,Uruguay,URY,87,5,0,,0,0
2004,-,-,"United States of America",USA,420846,263675,0,,0,0
2004,-,-,Uzbekistan,UZB,44452,475,0,,0,0
2004,-,-,"Venezuela (Bolivarian Republic of)",VEN,245,3897,0,,0,26350
2004,-,-,Yemen,YEM,66379,1272,0,,0,0
2004,-,-,Zambia,ZMB,173907,86,0,,0,0
2004,-,-,Zimbabwe,ZWE,6875,0,0,,0,0
2005,-,-,Afghanistan,AFG,31,12,142505,,0,0
2005,-,-,Albania,ALB,53,32,0,,0,0
2005,-,-,Algeria,DZA,94104,299,0,,0,0
2005,-,-,Angola,AGO,13978,878,0,,0,0
2005,-,-,Egypt,EGY,88934,11003,0,,96,0
2005,-,-,Argentina,ARG,3051,804,0,,0,0
2005,-,-,Armenia,ARM,219547,64,0,,0,0
2005,-,-,Australia,AUS,64955,1756,0,,0,0
2005,-,-,Austria,AUT,21212,40710,0,,500,0
2005,-,-,Azerbaijan,AZE,3004,101,578545,,2300,327
2005,-,-,Bahrain,BHR,0,14,0,,0,0
2005,-,-,Burundi,BDI,20679,19898,11500,,0,0
2005,-,-,Belgium,BEL,15277,18895,0,,237,0
2005,-,-,Benin,BEN,30288,1682,0,,0,0
2005,-,-,Bangladesh,BGD,21099,57,0,,250000,0
2005,-,-,"Burkina Faso",BFA,513,774,0,,0,0
2005,-,-,Belarus,BLR,718,50,0,,9983,2414
2005,-,-,"Bolivia (Plurinational State of)",BOL,532,0,0,,0,0
2005,-,-,Botswana,BWA,3101,52,0,,0,0
2005,-,-,Brazil,BRA,3446,176,0,,91,4000
2005,-,-,"Bosnia and Herzegovina",BIH,10566,210,182747,,0,0
2005,-,-,Bulgaria,BGR,4388,787,0,,0,0
2005,-,-,Belize,BLZ,624,14,0,,0,0
2005,-,-,Cambodia,KHM,122,65,0,,0,31
2005,-,-,Canada,CAN,147164,20533,0,,0,0
2005,-,-,"Central African Rep.",CAF,24564,1956,0,,0,0
2005,-,-,Chad,TCD,275412,63,0,,0,0
2005,-,-,China,CHN,301039,68,0,,0,0
2005,-,-,Chile,CHL,807,101,0,,0,0
2005,-,-,Cameroon,CMR,52042,6766,0,,0,0
2005,-,-,Congo,COG,66075,3482,0,,0,0
2005,-,-,"Dem. Rep. of the Congo",COD,204341,139,0,,0,0
2005,-,-,Colombia,COL,152,35,2000000,,9,0
2005,-,-,"Costa Rica",CRI,11253,223,0,,0,0
2005,-,-,Cuba,CUB,697,26,0,,0,0
2005,-,-,Cyprus,CYP,700,13054,0,,0,0
2005,-,-,Czechia,CZE,1803,923,0,,0,0
2005,-,-,Denmark,DNK,44362,500,0,,446,0
2005,-,-,Djibouti,DJI,10455,17,0,,0,0
2005,-,-,Ecuador,ECU,10046,2474,0,,0,250000
2005,-,-,Eritrea,ERI,4418,1589,0,,0,31
2005,-,-,Estonia,EST,0,0,0,,136000,0
2005,-,-,Ethiopia,ETH,100813,208,0,,0,0
2005,-,-,Finland,FIN,11801,0,0,,726,0
2005,-,-,France,FRA,137316,41279,0,,835,0
2005,-,-,Gabon,GAB,8541,4844,0,,0,0
2005,-,-,Gambia,GMB,7328,600,0,,0,0
2005,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,303164,12500,0,,205,0
2005,-,-,Georgia,GEO,2500,5,234249,,1289,0
2005,-,-,Germany,DEU,699996,71598,0,,9476,0
2005,-,-,Ghana,GHA,53534,5501,0,,0,0
2005,-,-,Guinea-Bissau,GNB,7615,161,0,,0,0
2005,-,-,Greece,GRC,2394,8857,0,,0,3000
2005,-,-,Guatemala,GTM,388,0,0,,0,0
2005,-,-,Guinea,GIN,63519,3809,0,,0,0
2005,-,-,"China, Hong Kong SAR",HKG,1925,1078,0,,0,0
2005,-,-,Honduras,HND,21,48,0,,0,0
2005,-,-,Croatia,HRV,2927,6,4804,,20,0
2005,-,-,Hungary,HUN,8040,665,0,,49,0
2005,-,-,Iceland,ISL,284,10,0,,53,0
2005,-,-,"Cote d'Ivoire",CIV,41624,2436,38039,,0,0
2005,-,-,India,IND,139284,296,0,,0,0
2005,-,-,Indonesia,IDN,82,43,0,,0,244
2005,-,-,Ireland,IRL,7103,2414,0,,0,0
2005,-,-,"Iran (Islamic Rep. of)",IRN,974301,138,0,,0,0
2005,-,-,Iraq,IRQ,50177,1948,1200000,,130000,0
2005,-,-,Israel,ISR,598,908,0,,0,0
2005,-,-,Italy,ITA,20674,0,0,,886,0
2005,-,-,Jordan,JOR,962,16563,0,,9,0
2005,-,-,Japan,JPN,1940,520,0,,1765,0
2005,-,-,Kazakhstan,KAZ,7264,62,0,,50576,0
2005,-,-,Kenya,KEN,251268,16446,0,,0,0
2005,-,-,Kyrgyzstan,KGZ,2599,488,0,,100000,0
2005,-,-,"Rep. of Korea",KOR,61,509,0,,0,0
2005,-,-,Kuwait,KWT,1523,209,0,,80000,21000
2005,-,-,Liberia,LBR,10161,25,237822,,0,34
2005,-,-,Libya,LBY,12164,196,0,,0,0
2005,-,-,Lebanon,LBN,1078,1438,0,,0,16
2005,-,-,Liechtenstein,LIE,148,58,0,,0,0
2005,-,-,"Sri Lanka",LKA,106,117,324699,,0,0
2005,-,-,Lithuania,LTU,527,51,0,,8708,0
2005,-,-,Luxembourg,LUX,1822,0,0,,0,0
2005,-,-,Latvia,LVA,10,7,0,,418638,0
2005,-,-,Mauritania,MRT,627,92,0,,0,29500
2005,-,-,"North Macedonia",MKD,1273,724,0,,2200,123
2005,-,-,"Rep. of Moldova",MDA,79,137,0,,1530,0
2005,-,-,Mexico,MEX,3212,142,0,,0,0
2005,-,-,Mali,MLI,11232,1829,0,,0,0
2005,-,-,Malaysia,MYS,33684,10829,0,,0,61550
2005,-,-,Malawi,MWI,4241,5325,0,,0,0
2005,-,-,Mongolia,MNG,0,0,0,,581,0
2005,-,-,Morocco,MAR,210,1838,0,,5,0
2005,-,-,Mozambique,MOZ,1949,4013,0,,0,0
2005,-,-,Malta,MLT,1942,147,0,,0,0
2005,-,-,Myanmar,MMR,0,0,0,,236495,0
2005,-,-,Namibia,NAM,5297,1064,0,,0,0
2005,-,-,Nepal,NPL,126432,1266,0,,400000,10928
2005,-,-,Netherlands,NLD,118172,14617,0,,6500,0
2005,-,-,Niger,NER,297,41,0,,0,0
2005,-,-,Nicaragua,NIC,222,0,0,,0,0
2005,-,-,Nigeria,NGA,9017,407,0,,0,3000
2005,-,-,Norway,NOR,43015,0,0,,941,0
2005,-,-,"New Zealand",NZL,5298,370,0,,0,0
2005,-,-,Oman,OMN,7,0,0,,0,0
2005,-,-,Pakistan,PAK,1084689,3413,0,,0,0
2005,-,-,Panama,PAN,1717,426,0,,6,10265
2005,-,-,Paraguay,PRY,46,8,0,,0,0
2005,-,-,Peru,PER,835,328,0,,0,0
2005,-,-,Philippines,PHL,92,27,0,,0,766
2005,-,-,"Papua New Guinea",PNG,10001,5,0,,0,0
2005,-,-,Poland,POL,4585,1620,0,,74,0
2005,-,-,Portugal,PRT,355,0,0,,0,0
2005,-,-,Qatar,QAT,46,23,0,,0,0
2005,-,-,Romania,ROU,2040,263,0,,400,0
2005,-,-,"South Africa",ZAF,29716,140095,0,,0,0
2005,-,-,"Russian Federation",RUS,1513,286,170544,,71155,237676
2005,-,-,Rwanda,RWA,45202,4299,0,,0,0
2005,-,-,"El Salvador",SLV,51,0,0,,0,0
2005,-,-,"Saudi Arabia",SAU,240701,212,0,,70000,0
2005,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,148259,24,246391,,0,85000
2005,-,-,Senegal,SEN,20706,2628,0,,0,0
2005,-,-,"Sierra Leone",SLE,59962,174,0,,0,0
2005,-,-,Somalia,SOM,498,97,400000,,0,0
2005,-,-,Spain,ESP,5369,0,0,,18,0
2005,-,-,"Viet Nam",VNM,2357,0,0,,15000,0
2005,-,-,Sudan,SDN,147255,4420,841946,,0,36110
2005,-,-,Slovakia,SVK,352,2704,0,,0,0
2005,-,-,Slovenia,SVN,243,182,0,,445,0
2005,-,-,Eswatini,SWZ,763,256,0,,0,0
2005,-,-,Sweden,SWE,74889,15670,0,,5299,0
2005,-,-,Switzerland,CHE,48010,14405,0,,28,0
2005,-,-,"Syrian Arab Rep.",SYR,26087,1888,0,,300000,0
2005,-,-,"United Rep. of Tanzania",TZA,548824,301,0,,0,0
2005,-,-,Thailand,THA,117050,32137,0,,0,135
2005,-,-,Tajikistan,TJK,1020,22,0,,0,0
2005,-,-,Turkmenistan,TKM,11965,0,0,,0,0
2005,-,-,Timor-Leste,TLS,0,8,0,,0,0
2005,-,-,Togo,TGO,9288,407,3000,,0,0
2005,-,-,Tunisia,TUN,81,28,0,,0,0
2005,-,-,Turkey,TUR,2395,4870,0,,0,1400
2005,-,-,"United Arab Emirates",ARE,104,77,0,,0,0
2005,-,-,Uganda,UGA,257252,1806,0,,0,0
2005,-,-,Ukraine,UKR,2334,1591,0,,70077,2809
2005,-,-,Uruguay,URY,114,0,0,,0,0
2005,-,-,"United States of America",USA,379330,169706,0,,0,0
2005,-,-,Uzbekistan,UZB,43949,582,0,,0,0
2005,-,-,"Venezuela (Bolivarian Republic of)",VEN,409,5906,0,,0,200000
2005,-,-,Yemen,YEM,81932,797,0,,0,0
2005,-,-,Zambia,ZMB,155718,146,0,,0,0
2005,-,-,Zimbabwe,ZWE,13850,118,0,,0,0
2006,-,-,Afghanistan,AFG,34,5,129310,,0,0
2006,-,-,Albania,ALB,56,27,0,,0,0
2006,-,-,Algeria,DZA,94181,935,0,,0,0
2006,-,-,Angola,AGO,13086,1586,0,,0,0
2006,-,-,Egypt,EGY,88014,16355,0,,77,0
2006,-,-,Argentina,ARG,3132,854,0,,0,0
2006,-,-,Armenia,ARM,113713,75,0,,0,0
2006,-,-,Australia,AUS,68942,1366,0,,0,0
2006,-,-,Austria,AUT,25475,42385,0,,501,0
2006,-,-,Azerbaijan,AZE,2619,83,686586,,2300,395
2006,-,-,Bahrain,BHR,0,15,0,,0,0
2006,-,-,Burundi,BDI,13174,7139,13850,,0,0
2006,-,-,Belgium,BEL,16811,15715,0,,426,0
2006,-,-,Benin,BEN,10785,1338,0,,0,0
2006,-,-,Bangladesh,BGD,26308,78,0,,300000,0
2006,-,-,"Burkina Faso",BFA,512,760,0,,0,0
2006,-,-,Belarus,BLR,683,24,0,,8886,2431
2006,-,-,"Bolivia (Plurinational State of)",BOL,562,16,0,,0,0
2006,-,-,Botswana,BWA,3154,0,0,,0,0
2006,-,-,Brazil,BRA,3478,374,0,,0,17000
2006,-,-,"Bosnia and Herzegovina",BIH,10315,91,135500,,0,0
2006,-,-,Bulgaria,BGR,4479,839,0,,0,0
2006,-,-,Belize,BLZ,488,0,0,,0,0
2006,-,-,Cambodia,KHM,92,124,0,,0,60
